Nombre,Genero,Peso,Altura,Edad,Actividad Fisica,Ecuacion,Objetivos,Recomendacion,Calorias consumidas por dia,Carbohidratos,Proteinas,Lipidos,Desayuno,Almuerzo,Cena,Desayuno KCal,Almuerzo KCal,Cena KCal,Dia,Requerimiento (Kcal diarias)
Quirino Ramos,Hombre,119,177,26,3,Mifflin,Mantener peso,Hacer ejercicio,1304.5,166.5,171.3,88.5,Roast cod with creamy mushroom lentils,Vegetable chilli,Bread sauce,305,129,90,Viernes,2171.2
Quirino Ramos,Hombre,119,177,26,3,Mifflin,Mantener peso,Hacer ejercicio,1304.5,166.5,171.3,88.5,Peach and raspberry smoothie,Fruit and nut bars,Spicy ginger and garlic pork with pak choi,133,124,211,Sábado,2171.2
Quirino Ramos,Hombre,119,177,26,3,Mifflin,Mantener peso,Hacer ejercicio,1304.5,166.5,171.3,88.5,Kale and green lentil soup,Salmon pâté,Raspberry fruit spread,154,209,12,Domingo,2171.2
Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Tofu goujons,Sole goujons with vegetable chips,Tasty layered potatoes,270,505,301,Lunes,1993.8
Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Pork Chilindron,Garlic and pea stuffed mussels with parmesan crust,Cheddar and leek pancakes,269,18,201,Martes,1993.8
Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Vegetable pizza,Tzatziki,Chocolate orange soufflé,312,69,101,Miércoles,1993.8
"Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Baked sea bass and roasted red peppers,Mulligatawny soup,""Potato, leek and cheese soup"",445,134,215,Jueves,1993.8"
Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Cod goujons,Roasted chicory and orange salad,Quick chicken korma,245,60,363,Viernes,1993.8
"Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Tutti frutti frozen yogurt bark,Squid and prawn skewers,""Pork, barley and carrot casserole"",153,42,271,Sábado,1993.8"
Braulio Medina,Hombre,80,219,36,3,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,2776.4,141.8,184.3,70.7,Chocolate brownies,Prawn & dill open sandwich,Potato pizza,167,201,357,Domingo,1993.8
"Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,""Watermelon, butterbean and feta salad"",Super soba noodles,Spaghetti carbonara,124,400,412,Lunes,1146.5"
Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,Stuffed baked apples,Courgette cornbread muffins with salsa,Scary pumpkin soup with tombstone bread,122,55,272,Martes,1146.5
Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,Pork with creamy leek sauce,Chilli con carne,Apple and raisin chelsea buns,223,209,156,Miércoles,1146.5
"Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,""Aubergine stuffed with tofu, mushrooms and borlotti beans"",Portobello mushroom burgers,Spiced red cabbage,303,306,67,Jueves,1146.5"
Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,Mushroom risotto,Paella,Perfect pancakes,282,404,73,Viernes,1146.5
Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,Cod with tomato sauce,Roast squash and crunchy chickpea chicken salad,Fruity oatbake,256,362,139,Sábado,1146.5
"Laura Ortiz,Mujer,61,146,43,1,Mifflin,Hacer mas actividad fisica,Bajar carbohidratos,1770.3,205.3,85.9,61.4,""Almond, apricot and pumpkin seed granola"",""Zingy watermelon, tomato and pine nut salad"",""Courgette, feta and mint salad"",187,127,69,Domingo,1146.5"
Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Wholemeal spinach and cheddar pancakes,Turkey and mushroom pie,Portobello mushroom burgers,219,270,306,Lunes,1497.8
Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Muesli energy bars,Roasted tomato and pepper bulgar wheat salad,Raspberry fruit spread,101,252,12,Martes,1497.8
Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Fish curry,Italian-style braised lamb steaks,Poached fruit crumble,350,312,331,Miércoles,1497.8
"Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Green masala fish curry,""Asparagus, pea and spring onion risotto"",Mushroom and spring onion omelette,259,301,251,Jueves,1497.8"
Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Crispy beef salad with horseradish dressing,Slow-roasted garlic and herb tomatoes,Fruity chocolate traybake,169,107,93,Viernes,1497.8
Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Mini blueberry pancakes,Mini summer puddings,Strawberry tart,102,190,136,Sábado,1497.8
Elisa Ortega,Mujer,64,179,20,3,Mifflin,Bajar de peso,Aumentar proteinas,1974.2,233.8,62.1,37.1,Sweet potato crab cakes with green chilli dip,Spicy potato wedges,Hearty Spanish omelette,27,278,387,Domingo,1497.8
"Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Pad Thai,Butternut squash and borlotti bean stew,""Cheese, onion and spinach scones"",408,242,117,Lunes,1932.3"
Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Blackberry and apple cake,Braised mixed beans,Coconut rice pudding,153,305,206,Martes,1932.3
Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Tomato ketchup,Vermicelli kheer pudding,Tzatziki,19,225,69,Miércoles,1932.3
Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Jollof rice and chicken,Jerk chicken with chargrilled pineapple salsa,Celeriac mash,377,378,98,Jueves,1932.3
Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Steak with mushroom sauce,Marinated tofu kebabs,Turkey burger,262,93,297,Viernes,1932.3
Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Spicy ginger and garlic pork with pak choi,Prawn & dill open sandwich,Roasted Cauliflower,211,201,73,Sábado,1932.3
Ricardo Ramos,Hombre,96,160,37,3,Harris,Come HC en 10 min ,Aumentar proteinas,1829.3,118.4,72.7,34.5,Scandinavian pickled cucumber and salad sandwich,Grilled Mediterranean peppers,Nutty chocolate truffles,151,58,62,Domingo,1932.3
Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Lamb curry,Pho,Tutti frutti frozen yogurt bark,206,241,153,Lunes,1763.8
Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Turkish cauliflower pizza with Quorn and tzatziki,Beetroot hummus,Sweet and sour pork,296,72,234,Martes,1763.8
Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Peach and raspberry smoothie,Chicken tikka masala,Portobello mushroom burgers,133,150,306,Miércoles,1763.8
Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Hearty minestrone soup,Andean-style quinoa,Microwave mug: Sweetcorn and Cheddar crustless quiche,305,523,203,Jueves,1763.8
Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Andean-style quinoa,Wholemeal fruit bars,Perfect pancakes,523,117,73,Viernes,1763.8
Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Crunchy carrot and apple salad,Oriental beef stir-fry,Spiced red cabbage,89,214,67,Sábado,1763.8
"Cristian Lopez,Hombre,91,159,29,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2275.0,255.1,180.6,95.9,Tartiflette (breakfast stir-fry),""Spinach, lemon and feta salad"",Minced beef and vegetable filo pie,210,119,316,Domingo,1763.8"
"Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,Pear and almond traybake,""Caramelised onion, red pepper and courgette soda bread"",""Carrot, cumin & coriander salad"",147,230,53,Lunes,1222.8"
Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,Vegetable chow mein,Baked eggs,Cauliflower pilaf,269,108,151,Martes,1222.8
Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,Italian-style braised lamb steaks,Frozen yogurt layer cake,Brussels sprout gratin,312,56,156,Miércoles,1222.8
Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,Butternut squash and borlotti bean stew,Lamb and sweet potato hotpot,Mini Christmas puddings,242,288,89,Jueves,1222.8
Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,Cheddar and leek pancakes,Salad nicoise,Mulligatawny soup,201,194,134,Viernes,1222.8
"Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,All-in-one Asian salmon and broccoli traybake,Courgette enchiladas,""Chicken, squash and coriander pilaf"",339,300,404,Sábado,1222.8"
Elena Castillo,Mujer,48,195,63,1,Harris,Aumentar masa muscular,Comer mas verduras,1785.0,234.2,123.5,65.7,Vegetable moussaka,Welsh Leek Rarebit,Turkey in creamy leek and parsley sauce,168,235,241,Domingo,1222.8
Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,Prawn noodles,Roast pepper and sundried tomato crostini,Paprika roast roots,186,41,122,Lunes,2083.8
"Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,Ethiopian beef stew,""Black eyed bean, feta and herb burgers"",2-ingredient pancakes ,428,269,343,Martes,2083.8"
Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,Chilli con carne,Potato pancakes with mushroom sauce,Roast cod with creamy mushroom lentils,209,330,305,Miércoles,2083.8
Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,Pork Chilindron,Italian-style braised lamb steaks,Tartiflette (breakfast stir-fry),269,312,210,Jueves,2083.8
Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,Extra-fruity hot cross buns,Mushroom risotto,Crispy beef salad with horseradish dressing,233,282,169,Viernes,2083.8
Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,One crust fruit pie,Vegetable ragu and pasta,Piri piri chicken,256,421,229,Sábado,2083.8
"Zacarias Castillo,Hombre,84,215,21,2,Mifflin,Subir de peso,Comer mas verduras,1657.4,268.1,153.6,84.5,""Chicken, borlotti bean & vegetable soup with pistou"",Rhubarb and ginger sponge,""Spinach, corn and chickpea fritters"",212,157,181,Domingo,2083.8"
Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,Bakewell peaches,Homemade vegetable crisps,Roasted Cauliflower,64,48,73,Lunes,2715.0
Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,Smoky roast vegetables with sesame yogurt,Apple and raisin chelsea buns,Vegetable and chickpea tagine,271,156,215,Martes,2715.0
"Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,""Potato, leek and cheese soup"",Chicken escalope with garlic and parsley sauce,Chunky chips,215,176,199,Miércoles,2715.0"
Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,Nut roast,All-in-one Asian salmon and broccoli traybake,Pasta bean and chilli bake,341,339,405,Jueves,2715.0
Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,Bean and mushroom enchiladas,Quick chicken korma,Lamb provençal,500,363,253,Viernes,2715.0
Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,Cod Portugaise with boiled new potatoes and side salad,Fish tea,Cowboy-style pork and beans,342,241,368,Sábado,2715.0
Esteban Campos,Hombre,154,204,21,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,1737.6,291.8,89.1,99.7,Tandoori chicken and vegetables,White bean and lamb stew,Goat's cheese and roast vegetable ciabatta,318,340,415,Domingo,2715.0
Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Lower-fat cauliflower and broccoli cheese,Beef goulash,Beefburger,151,372,321,Lunes,1387.4
Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Apple Charlotte,Beefburger,Tofu stuffed mushrooms,165,321,179,Martes,1387.4
"Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Roasted tomato and pepper bulgar wheat salad,Virgin mojito,""Quark, garlic, roast red pepper and onion dip"",252,5,112,Miércoles,1387.4"
Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Cod Portugaise with boiled new potatoes and side salad,Rhubarb fool,Spicy roasted chickpeas,342,51,79,Jueves,1387.4
Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Leek and potato salad,Summer berry crush,Summer berry posset,107,137,113,Viernes,1387.4
Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Cold-brew iced coffee,Chargrilled fennel salad,Roast butternut squash and red lentil soup,19,85,252,Sábado,1387.4
"Noelia Hernandez,Mujer,60,162,27,3,Harris,Aumentar masa muscular,Aumentar proteinas,2915.6,128.5,130.1,71.0,Mulligatawny soup,""Tomato, garlic and butterbean stew"",Vegetable pakoras,134,204,106,Domingo,1387.4"
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Apple and muesli smoothie,Butterbean pâté,Jerk chicken,296,121,272,Lunes,1198.2
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Shellfish risotto,Caesar salad with chargrilled chicken,Microwave mug: Sweetcorn and Cheddar crustless quiche,267,218,203,Martes,1198.2
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Aubergine and courgette Parmesan bake,Tomato ketchup,Tuna balls with tomato sauce,222,19,394,Miércoles,1198.2
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Warm lentil and goats cheese salad,Turkey in creamy leek and parsley sauce,Afghan salad,154,241,92,Jueves,1198.2
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Lamb biryani,Soda bread,Tropical fruit & wine ice lollies,538,240,34,Viernes,1198.2
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Chicken noodles,Spicy bean quesadillas,Healthy hummus,430,371,59,Sábado,1198.2
Gloria Rodriguez,Mujer,56,159,60,2,Harris,Subir de peso,Hacer ejercicio,1615.7,141.2,192.6,34.5,Penne with Parma ham and spring vegetables,Courgette fritters with salsa,Caramelised leek quiche,453,130,191,Domingo,1198.2
Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Spiced mince and lentil stuffed peppers,Chargrilled red pepper and tomato salsa,Roast cod with creamy mushroom lentils,389,65,305,Lunes,1639.9
Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Mackerel rundown,Paella,Roasted chicory and orange salad,302,404,60,Martes,1639.9
Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Spicy pork ramen,Beef stew and dumplings,Sole goujons with vegetable chips,491,348,505,Miércoles,1639.9
Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Warm lentil and goats cheese salad,Spicy ginger and garlic pork with pak choi,Rhubarb fool,154,211,51,Jueves,1639.9
"Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Tabbouleh,Open sardine sandwich with chilli,""Cheese, onion and spinach scones"",444,326,117,Viernes,1639.9"
Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Penne with Parma ham and spring vegetables,Spicy bean quesadillas,Mackerel with tomatoes,453,371,277,Sábado,1639.9
Samuel Perez,Hombre,66,184,38,1,Harris,Subir de peso,Comer mas verduras,2571.0,142.7,93.5,42.0,Salmon on fennel ratatouille,Shakshuka,Beef chop suey,421,259,545,Domingo,1639.9
"Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Crunchy carrot and apple salad,""Chocolate, almond and berry cake"",Lamb curry,89,139,206,Lunes,1101.5"
Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Turkey and corn chowder,Apple Charlotte,Apple & cranberry bircher muesli,302,165,289,Martes,1101.5
"Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Blueberry and avocado creamsicles,Cowboy-style pork and beans,""Warm bacon, flageolet bean and watercress salad"",85,368,163,Miércoles,1101.5"
Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Grilled chicken salad with avocado dressing,Mixed fish chowder,Hot souffle apples with creme fraiche,349,266,193,Jueves,1101.5
Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Apricot porridge with toasted seeds,Sesame crusted salmon and green bean salad,Aubergine and chickpea curry,215,408,433,Viernes,1101.5
Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Channa dahl,Soda bread pizzetta,Honey-roasted parsnips and carrots,224,99,215,Sábado,1101.5
Alana Hernandez,Mujer,49,174,63,2,Mifflin,Bajar de peso,Hacer ejercicio,2480.4,138.4,145.8,33.4,Roasted peppers with feta cheese,2-ingredient pancakes ,Sweet and sour pork,53,343,234,Domingo,1101.5
Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Sag Aloo,Herby stuffed aubergines,Apricot porridge with toasted seeds,245,248,215,Lunes,1370.2
Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Microwave mug: Sweetcorn and Cheddar crustless quiche,Salmon on fennel ratatouille,Beefburger,203,421,321,Martes,1370.2
Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Blackcurrant and raspberry ice cream,Warm exotic fruit salad,Caponata,185,112,136,Miércoles,1370.2
"Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Carrot cake,Berry trifle,""Spinach, corn and chickpea fritters"",141,161,181,Jueves,1370.2"
Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Pork Chilindron,Cod with herby cheese topping,Banana bread,269,259,171,Viernes,1370.2
"Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Pork balls with tomato sauce and spaghetti,Turkey and mushroom mince,""Goat’s cheese, beetroot and walnut salad"",486,223,219,Sábado,1370.2"
"Irene Rojas,Mujer,71,177,57,2,Mifflin,Tomar la glicemia,Comer mas verduras,2686.5,117.0,161.5,50.2,Goat's cheese and roast vegetable ciabatta,Andean-style quinoa,""Pork, barley and carrot casserole"",415,523,271,Domingo,1370.2"
Hugo Fernandez,Hombre,81,178,58,3,Mifflin,Bajar de peso,Revisar grasas y azucares,1294.4,260.8,183.6,99.0,Apple Charlotte,Minced beef and vegetable filo pie,Mushroom and spring onion omelette,165,316,251,Lunes,1637.5
Hugo Fernandez,Hombre,81,178,58,3,Mifflin,Bajar de peso,Revisar grasas y azucares,1294.4,260.8,183.6,99.0,Breakfast eggs with avocado and black beans,Char siu chicken skewers & sweet peppers,Patatas bravas,375,124,125,Martes,1637.5
